ID,Stage,Stimulus word,Stimulus word_POS,PAUSE 1,Reaction 1,Reaction 1_POS,Type 1,Косинус_1_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_1_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 2,Reaction 2,Reaction 2_POS,TYPE 2,Косинус_2_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_2_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 3,Reaction 3,Reaction 3_POS,TYPE 3,Косинус_3_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_3_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 4,Reaction 4,Reaction_4_POS,TYPE 4,Косинус_4_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_4_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,PAUSE 5,Reaction 5,Reaction 5_POS,TYPE 5,Косинус_5_ruwikiruscorpora_upos_cbow_300_10_2021,Косинус_5_symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli
1,1,бабушка,бабушка_NOUN,548,старая,старый_ADJ,CHAR_DIR,"0,2218424082","0,2929622531",502,морщинистая,морщинистый_ADJ,CHAR_DIR,"0,163168177","0,09408678859",574,платок,платок_NOUN,FRAME,"0,2625158131","0,2894257605",513,седая,седой_NOUN,CHAR_DIR,"0,259291172","0,3831288517",1446,зубы,зуб_NOUN,FRAME,"0,1373960078","0,3956274092"
1,1,богатый,богатый_ADJ,579,человек,человек_NOUN,CHAR_DIR,"0,1041210741","0,2357365191",1069,золото,золото_NOUN,FRAME,"0,2924700975","0,3993056417",816,деньги,деньги_NOUN,FRAME,"0,3332915008","0,4485390484",555,толстый,толстый_ADJ,SPECIFIC/CAUSE,"0,2827119231","0,6535418034",3503,пузо,пузо_NOUN,FRAME,"0,06411492079","0,2202548683"
1,1,делать,делать_VERB,1145,деньги,деньги_NOUN,PRECED /OBJ_DIR,"0,1772583276","0,2695260048",506,дело,дело_NOUN,OBJ_DIR/MORPH,"0,1716255993","0,3687429726",1207,строить,строить_VERB,SIMIL,"0,2932351232","0,7924464941",617,успех,успех_NOUN,CAUSE,"0,1273976713","0,3149216175",2030,трудолюбивый,трудолюбивый_ADJ,CAUSE,"0,1243802384","0,2153110802"
1,1,путь,путь_NOUN,652,к себе,к_себя_ADP_PRON,OBJ_DIR,NA,"0,2822005451",661,млечный,млечный_ADJ,CHAR_DIR,"-0,07352095097","0,2747932076",646,мечта,мечта_NOUN,MENTAL/OBJ_IND/FRAME,"0,1847836226","0,5086119175",521,дорога,дорога_NOUN,SIMIL,"0,5957087278","0,8329578638",862,тропа,тропа_NOUN,SIMIL,"0,5509874225","0,5762521029"
1,1,глаз ,глаз_NOUN,960,алмаз,алмаз_NOUN,PRECED,"0,1833209395","0,5652924776",3734,пронзительный,пронзительный_ADJ,CHAR_DIR,"0,3818890154","0,2402132303",1058,широко открытый,широко_открытый_ADV_ADJ,CHAR_DIR,NA,"0,2012252063",928,ресницы,ресница_NOUN,SIMIL/FRAME,"0,6520904303","0,6155771613",6387,око,око_NOUN,SIMIL,"0,6333791018","0,6895737052"
1,1,глупый,глупый_ADJ,680,умный,умный_ADJ,ANT,"0,6281999946","0,3932686746",598,человек,человек_NOUN,CHAR_DIR,"0,2106140107","0,1608681828",853,рассеянный,рассеянный_ADJ,SIMIL/CAUSE,"0,2663081586","0,6062411666",876,мальчик,мальчик_NOUN,CHAR_DIR,"0,3294461966","0,1553397775",4016,маленький,маленький_ADJ,CAUSE,"0,3763605058","0,4959640801"
1,1,Изображение 7,NA,571,лес,лес_NOUN,SIMIL,NA,NA,1256,свет,свет_NOUN,SIMIL,NA,NA,589,прохлада,прохлада_NOUN,MENTAL,NA,NA,687,свежесть,свежесть_NOUN,MENTAL,NA,NA,1458,радость,радость_NOUN,MENTAL,NA,NA
1,1,встретить,встретить_VERB,2513,тебя,ты_PRON,OBJ_DIR,NA,"0,5999732614",558,любовь,любовь_NOUN,OBJ_DIR,"0,040462818","0,4253230691",4868,друга,друг_NOUN,OBJ_DIR,"0,0427306816","0,5825302005",3124,знакомство,знакомство_NOUN,FRAME/CAUSE,"0,1235185117","0,5571997166",16715,удовольствие,удовольствие_NOUN,CAUSE/MENTAL,"-0,01749327034","0,4317892492"
1,1,настоящий,настоящий_ADJ,1026,друг,друг_NOUN,CHAR_DIR,"0,06234362721","0,3519895673",539,герой,герой_NOUN,CHAR_DIR,"0,05993722007","0,2988214195",675,сильный,сильный_ADJ,SPECIFIC,"0,06076128036","0,634611547",3597,радость,радость_NOUN,MENTAL,"0,03097468428","0,2059707642",2863,близкий,близкий_ADJ,SIMIL,"0,1286390275","0,7849649787"
1,1,добро,добро_NOUN,779,зло,зло_NOUN,ANT,"0,7040048838","0,5119960904",1029,вернется,вернуться_VERB,PRECED / PRED_DIR,"0,02416268364","0,4845107794",3048,Россия,россия_PROPN,PRECED,"0,1131561846","0,226898998",2899,любовь,любовь_NOUN,SIMIL/MENTAL,"0,4970670938","0,6793067455",1522,расположение,расположение_NOUN,SIMIL/MENTAL,"0,04867445305","0,3692311943"
1,1,Изображение 11,NA,2043,дружба,дружба_NOUN,MENTAL,NA,NA,634,дети,ребенок_NOUN,SIMIL,NA,NA,594,счастье,счастье_NOUN,MENTAL,NA,NA,3525,лето,лето_NOUN,FRAME,NA,NA,2545,всё впереди,все_впереди_PRON_ADV,INDIV,NA,NA
1,1,враг,враг_NOUN,787,темнота,темнота_NOUN,MENTAL,"0,2995248437","0,4585729241",585,неприязнь,неприязнь_NOUN,MENTAL,"0,2483278364","0,6951550841",4578,черная дыра,черный_дыра_ADJ_NOUN,INDIV,NA,"0,5083558559",975,негатив,негатив_NOUN,MENTAL,"0,001336427638","0,8008621335",871,отталкивает,отталкивать_VERB,PRED_DIR,"0,1403281391","0,4229188561"
1,1,дорогой,дорогой_ADJ,559,друг,друг_NOUN,CHAR_DIR,"0,2415575534","0,4295093417",493,товарищ,товарищ_NOUN,CHAR_DIR,"0,1149604246","0,3587273061",4415,цена,цена_NOUN,SPECIFIC,"0,3481765091","0,3192027807",490,любимый,любимый_ADJ,SIMIL,"0,4781861305","0,5532925725",3336,братский,братский_ADJ,SIMIL,"-0,01307330467","0,6284689903"
1,1,Изображение 14,NA,508,семья,семья_NOUN,SIMIL,NA,NA,1902,закат,закат_NOUN,FRAME,NA,NA,902,тепло,теплый_ADJ,MENTAL,NA,NA,779,уют,уют_NOUN,MENTAL,NA,NA,550,близкие,близкий_ADJ,SIMIL,NA,NA
1,1,счастье,счастье_NOUN,788,любить,любить_VERB,SPECIFIC,"0,3841342032","0,4013735652",613,жить,жить_VERB,SPECIFIC,"0,223257497","0,3596013784",588,верить,верить_VERB,SPECIFIC,"0,4056251347","0,2836846411",1331,радость,радость_NOUN,SIMIL ,"0,7315716147","0,8959345818",3288,удовольствие,удовольствие_NOUN,SIMIL / MENTAL,"0,5330173373","0,7646268606"
1,1,думать,думать_VERB,452,головой,голова_NOUN,OBJ_DIR/PRECED,"0,2618591785","0,277820617",644,усердно,усердно_ADV,ADC,"0,1413917094","0,2055793256",445,трудолюбивый,трудолюбивый_ADJ,CAUSE,"0,1746619195","0,1571857184",1468,ночь,ночь_NOUN,FRAME,"0,1741393805","0,09979582578",10317,о мелочах,о_мелочь_ADP_NOUN,OBJ_DIR,NA,"0,2408762425"
1,1,друг,друг_NOUN,1458,враг,враг_NOUN,ANT,"0,3946225345","0,6617910266",2054,близкий,близкий_ADJ,CHAR_DIR,"0,481128484","0,4591203928",5297,лучший,лучший_ADJ,CHAR_DIR,"0,06237895042","0,2099703699",18737,товарищ,товарищ_NOUN,SIMIL,"0,3598186672","0,8471454978",6726,недруг,недруг_NOUN,ANT,"0,3934799731","0,7582171559"
1,1,Изображение 18,NA,434,флаг,флаг_NOUN,SIMIL,NA,NA,502,Россия,россия_PROPN,PRECED / SIMIL/OBJ_DIR,NA,NA,621,мощь,мощь_NOUN,MENTAL,NA,NA,864,сила,сила_NOUN,MENTAL,NA,NA,3248,вера,вера_NOUN,MENTAL,NA,NA
1,1,дом,дом_NOUN,993,уют,уют_NOUN,MENTAL,"0,3008203208","0,6020715237",385,тепло,теплый_ADJ,MENTAL,"0,117886588","0,2704951465",428,семья,семья_NOUN,FRAME,"0,4345618486","0,6588590741",488,очаг,очаг_NOUN,SIMIL,"0,2621970475","0,5704586506",3374,родной,родной_ADJ,CHAR_DIR,"0,1449138075","0,3786135912"
1,1,любить,любить_VERB,2149,себя,себя_PRON,OBJ_DIR,NA,"0,3590577245",2232,сильно,сильно_ADV,ADC,"0,2593918443","0,2132879198",509,горячо,горячий_ADJ,ADC,"0,2449075431","0,1227241755",2860,уважать,уважать_VERB,SIMIL/CAUSE,"0,6057565808","0,8711951971",342,понимать,понимать_VERB,SIMIL/CAUSE,"0,4790020585","0,5290170312"
1,1,семья,семья_NOUN,890,близкие,близкий_ADJ,SIMIL,"0,1620493531","0,1694731712",636,родные,родной_ADJ,SIMIL,"0,3441129625","0,3051400483",1178,люди,человек_NOUN,SIMIL,"0,2291863263","0,5602923632",885,мама,мама_NOUN,HYP,"0,3472873867","0,6267383099",1698,любовь,любовь_NOUN,MENTAL,"0,2105969787","0,5703907609"
1,1,душа,душа_NOUN,619,болит,болеть_NOUN,PRED_DIR / PRECED,"0,05354938284","0,694834888",581,радуется,радоваться_VERB,PRED_DIR / PRECED,"0,3296712339","0,367872417",530,чистая,чистый_ADJ,CHAR_DIR,"0,3674509823","0,06123403087",1157,прозрачная,прозрачный_ADJ,CHAR_DIR,"0,1451209486","0,08909765631",449,сильная,сильный_ADJ,CHAR_DIR,"0,1976584494","0,2674572468"
1,1,жизнь,жизнь_NOUN,1546,быстротечна,быстротечный_ADJ,PRED_DIR,"0,1774604619","0,1271995008",7992,радость,радость_NOUN,MENTAL,"0,3878924847","0,5988889933",487,свет,свет_NOUN,MENTAL,"0,3232293129","0,6826053262",634,одна,один_DET,PRED_DIR,NA,"0,1862398237",1590,коротка,короткий_ADJ,PRED_DIR / PRECED,"0,01365589257","0,07061680406"
1,1,лес,лес_NOUN,599,шумит,шуметь_VERB,PRED_DIR,"0,2431928962","0,2739897668",612,хвойный,хвойный_ADJ,CHAR_DIR,"0,6010783315","0,3365808129",1512,дыхание,дыхание_NOUN,MENTAL,"0,1560789198","0,6802010536",599,прохлада,прохлада_NOUN,MENTAL,"0,3340922892","0,6371381283",745,зелень,зелень_NOUN,FRAME,"0,489138931","0,6000087261"
1,1,Изображение 25,NA,1784,бабушка,бабушка_NOUN,SIMIL,NA,NA,6355,село,село_NOUN,FRAME,NA,NA,456,деревня,деревня_NOUN,FRAME,NA,NA,1674,платок,платок_NOUN,FRAME,NA,NA,570,довольная,довольный_ADJ,CHAR_DIR,NA,NA
1,1,хотеть,хотеть_VERB,637,мечтать,мечтать_VERB,SIMI,"0,5081954598","0,6895011067",893,любить,любить_VERB,SPECIFIC,"0,4668992758","0,8020436168",4903,желать,желать_VERB,SIMIL,"0,8418710232","0,7340522408",6344,болит сердце,болеть_сердце_VERB_NOUN,INDIV,NA,"0,3704436123",5166,стремиться,стремиться_VERB,CAUSE,"0,6787727475","0,4444302619"
1,1,маленький ,маленький_ADJ,762,ребенок,ребенок_NOUN,CHAR_DIR,"0,3136435151","0,4257850647",2896,цветок,цветок_NOUN,CHAR_DIR,"0,3164506853","0,2437097728",7753,ноготь,ноготь_NOUN,CHAR_DIR,"0,2450508326","0,3266620934",5195,жук,жук_NOUN,CHAR_DIR,"0,1846814007","0,1990817934",4710,короткий,короткий_ADJ,SIMIL,"0,3920821548","0,7340485454"
1,1,мама,мама_NOUN,797,жизнь,жизнь_NOUN,FUNC/MENTAL,"0,1988047957","0,3330215216",1225,дорогое,дорогой_ADJ,CHAR_IND/SPECIFIC,"0,2373747081","0,1217405796",586,ценность,ценность_NOUN,MENTAL,"-0,01362272166","0,1888573617",618,любовь,любовь_NOUN,MENTAL,"0,310413152","0,4376645088",505,моя,мой_DET,CHAR_DIR,NA,"0,213874355"
1,1,Изображение 29,NA,1512,сердце,сердце_NOUN,PRECED,NA,NA,376,любовь,любовь_NOUN,MENTAL,NA,NA,520,закат,закат_NOUN,FRAME,NA,NA,1116,счастье,счастье_NOUN,MENTAL,NA,NA,3878,взаимность,взаимность_NOUN,MENTAL,NA,NA
1,1,много,много_ADV,587,мира,мир_NOUN,OBJ_DIR /INDIV,"0,1364167333","0,1950505972",468,мыслей,мысль_NOUN,OBJ_DIR,"0,2638252378","0,1903577149",787,любви,любовь_NOUN,OBJ_DIR,"0,2877310216","0,1321683824",1196,дел,дело_NOUN,OBJ_DIR,"0,1990222335","0,3522054851",785,забот,забота_NOUN,OBJ_DIR,"0,2535113692","0,3394211233"
1,1,мир,мир_NOUN,NA,новый,новый_ADJ,CHAR_DIR / PRECED,"0,06887285411","0,2754557729",NA,дивный,дивный_ADJ,CHAR_DIR / PRECED,"0,1963763833","0,1967232078",NA,душа,душа_NOUN,MENTAL,"0,3107816279","0,7078354955",NA,необъятный,необъятный_ADJ,CHAR_DIR,"0,1625587493","0,1756114066",NA,огромный,огромный_ADJ,CHAR_DIR,"0,1471185386","0,3419142365"
1,1,начало,начало_NOUN,396,конца,конец_NOUN,OBJ_DIR / PRECED,"0,775349021","0,6053431034",611,жизни,жизнь_NOUN,OBJ_DIR ,"0,01310179941","0,5195248723",492,пути,путь_NOUN,OBJ_DIR ,"0,06775125116","0,769210875",1295,старт,старт_NOUN,SIMIL,"0,1884512454","0,9149212837",2307,зарождение,зарождение_NOUN,SIMIL,"0,2296263427","0,533129096"
1,1,Изображение 33,NA,3651,луч света в темном царстве,луч_свет_в_темный_царство_NOUN_NOUN_ADP_ADJ_NOUN,PRECED,NA,NA,3441,блик,блик_NOUN,SIMIL,NA,NA,475,свет,свет_NOUN,SIMIL,NA,NA,9644,отблеск,отблеск_NOUN,SIMIL,NA,NA,2690,запах,запах_NOUN,FRAME ,NA,NA
1,1,обещать,обещать_VERB,328,не значит жениться,не_значить_жениться_PART_VERB_VERB,PRECED,NA,"0,2588172555",1866,врать,врать_VERB,CAUSE,"0,1967225075","0,5455884933",507,надеяться,надеяться_VERB,CAUSE,"0,7102338076","0,7244511843",1573,делать,делать_VERB,CAUSE,"0,1419941783","0,6345281601",472,выполнить,выполнить_VERB,CAUSE/OBJ_DIR,"0,02946368419","0,6763209105"
1,1,плохо,плохой_ADJ,335,видеть,видеть_VERB,ADC,"0,252764076","0,2699469626",867,думать,думать_VERB,ADC,"0,4068047106","0,1338915378",2048,погорячиться,погорячиться_VERB,ADC,"0,2449663132","0,393227905",605,болеть,болеть_VERB,SPECIFIC,"0,2862229347","0,3250845969",2603,знать,знать_VERB,ADC,"0,3568587601","0,2850233316"
1,1,ненавидеть,ненавидеть_VERB,644,разъедает изнутри,разъедать_изнутри_VERB_ADV,CAUSE,NA,"0,1989368945",2061,негатив,негатив_NOUN,MENTAL,"-0,06926242262","0,3232086599",671,презрение,презрение_NOUN,MENTAL,"0,5061087012","0,5392135382",3199,коситься,коситься_VERB,SPECIFIC,"0,1938293576","0,4463996291",556,прищур,прищура_NOUN,FRAME,"0,1863239408","0,4229517579"
1,1,помощь,помощь_NOUN,1336,дорогого стоит,дорогой_стоить_ADJ_VERB,PRED_DIR,NA,"0,2299391329",659,бескорыстная,бескорыстный_ADJ,CHAR_DIR,"0,01347799879","0,09972289205",502,дружба,дружба_NOUN,FRAME,"0,06201374903","0,4066176414",2838,честная,честный_ADJ,CHAR_DIR,"0,1182203144","0,1837607324",4585,взаимная,взаимный_ADJ,CHAR_DIR,"0,1756414622","0,2095876634"
1,1,Изображение 38,NA,1123,миллиардер,миллиардер_NOUN,SIMIL/FRAME,NA,NA,965,бизнесмен,бизнесмен_NOUN,SIMIL/FRAME,NA,NA,567,деньги,деньги_NOUN,SIMIL/FRAME,NA,NA,2813,куш,куша_NOUN,FRAME,NA,NA,3342,офис,офис_NOUN,FRAME,NA,NA
1,1,путь,путь_NOUN,1228,дальний,дальний_ADJ,CHAR_DIR,"0,1713407487","0,3950555921",581,к себе,к_себя_ADP_PRON,OBJ_DIR,NA,"0,2822005451",568,светлый,светлый_ADJ,CHAR_DIR,"0,1168510318","0,3181089163",3354,близкий,близкий_ADJ,CHAR_DIR,"0,1264490932","0,4383811653",2640,развилка,развилка_NOUN,FRAME,"0,361330539","0,7640689611"
1,1,радость,радость_NOUN,1179,любовь,любовь_NOUN,SIMIL / MENTAL,"0,6208548546","0,7032110095",417,восхищение,восхищение_NOUN,SIMIL / MENTAL,"0,5429624915","0,6287302971",518,мама,мама_NOUN,SPECIFIC,"0,3072960675","0,3389766216",521,радуга,радуга_NOUN,SPECIFIC,"0,324926734","0,5277599096",1065,счастье,счастье_NOUN,SIMIL ,"0,7315716147","0,8959345818"
1,1,Изображение 41,NA,632,огонь,огонь_NOUN,SIMIL,NA,NA,503,костер,костер_NOUN,SIMIL/FRAME,NA,NA,455,пламя,пламя_NOUN,SIMIL/FRAME,NA,NA,504,горячо,горячий_ADJ,MENTAL,NA,NA,1210,шашлык,шашлык_NOUN,FRAME,NA,NA
1,1,результат,результат_NOUN,1089,компромиссный,компромиссный_ADJ,CHAR_DIR,"0,08734636009","0,3011583388",1598,высокий,высокий_ADJ,CHAR_DIR,"0,09632315487","0,2988159657",525,достижение,достижение_NOUN,SIMIL,"0,2936167717","0,8172989488",511,показатель,показатель_NOUN,SPECIFIC,"0,4581733048","0,8333129883",606,достичь,достичь_VERB,OBJ_IND,"0,08132180572","0,4934960008"
1,1,русский,русский_ADJ,464,язык,язык_NOUN,CHAR_DIR,"0,1152812243","0,4203971624",627,свет,свет_NOUN,MENTAL,"0,01988540776","0,1224565655",540,человек,человек_NOUN,CHAR_DIR,"0,009211798199","0,2816056311",555,трезвый,трезвый_ADJ,INDIV,"0,1313423216","0,3467057645",499,высокий,высокий_ADJ,SPECIFIC,"-0,03209089488","0,5203085542"
1,1,свет,свет_NOUN,816,тьма,тьма_NOUN,ANT,"0,4504123032","0,5711607933",4378,луч,луч_NOUN,SIMIL ,"0,6194896102","0,8124455214",4407,вера,вера_NOUN, MENTAL,"0,2630410492","0,5205624104",4262,вперед,вперед_ADV,INDIV,"0,2186664939","0,2274546921",2015,надежда,надежда_NOUN, MENTAL,"0,2765328586","0,5179924369"
1,1,Изображение 45,NA,5927,думать,думать_VERB,SIMIL,NA,NA,750,рассуждать,рассуждать_VERB,SIMIL,NA,NA,592,строить планы,строить_план_VERB_NOUN,FRAME,NA,NA,788,искать выход,искать_выход_VERB_NOUN,FRAME,NA,NA,1340,размышлять,размышлять_VERB,SIMIL,NA,NA
1,1,семья,семья_NOUN,569,любовь,любовь_NOUN,MENTAL,"0,2105969787","0,5703907609",444,дорогое,дорогой_ADJ,CHAR_IND/  MENTAL,"0,06920493394","0,1121213883",735,ценность,ценность_NOUN,MENTAL,"0,1282110065","0,3096692562",493,важность,важность_NOUN,MENTAL,"-0,02159193903","0,3098735511",636,необходима,необходимый_ADJ,PRED_DIR,"0,002200236544","0,04776559025"
1,1,смерть,смерть_NOUN,917,конец,конец_NOUN,SIMIL,"0,2789128423","0,6942129135",1071,чернота,чернота_NOUN,PRECED,"0,06550104916","0,4166175723",588,темнота,темнота_NOUN,MENTAL,"0,1338542998","0,4944351912",2766,глаза закрыты,глаз_закрыть_NOUN_VERB,FRAME,NA,"0,2693228126",4045,неизбежна,неизбежный_ADJ,PRED_DIR,"0,1950226873","0,3064441979"
1,1,увидеть,видеть_VERB,488,счастье,счастье_NOUN,OBJ_DIR/MENTAL,"0,3036504686","0,2316165268",439,мир,мир_NOUN,OBJ_DIR,"0,1736097336","0,25180915",347,свет,свет_NOUN,OBJ_DIR/PRECED,"0,3124825358","0,4014119804",530,радость,радость_NOUN,MENTAL,"0,2957356572","0,1886495054",1717,искренность,искренность_NOUN,MENTAL,"0,2033728063","0,416706115"
1,1,Изображение 49,NA,2555,дерево,дерево_NOUN,SIMIL,NA,NA,689,лето,лето_NOUN,FRAME,NA,NA,1207,солнце,солнце_NOUN,FRAME,NA,NA,512,жара,жар_NOUN,FRAME,NA,NA,941,сухостой,сухостой_NOUN,FRAME,NA,NA
1,1,труд,труд_NOUN,430,тяжелый,тяжелый_ADJ,CHAR_DIR,"0,141442731","0,3453579247",441,упорство,упорство_NOUN,FUNC/MENTAL,"0,2459478378","0,4418734312",1728,рыба,рыба_NOUN, PRECED,"0,1289065629","0,3666922152",3819,рабы,раб_NOUN,FRAME,"0,2440951169","0,8328408003",6126,успех,успех_NOUN,CAUSE,"0,1641646475","0,5705301166"
1,1,дом,дом_NOUN,391,большой,большой_ADJ,CHAR_DIR,"0,09250081331","0,2780854702",1848,уютный,уютный_ADJ,CHAR_DIR,"0,3509290814","0,3267721534",418,семья,семья_NOUN,FRAME,"0,4345618486","0,6588590741",15794,очаг,очаг_NOUN,SIMIL,"0,2621970475","0,5704586506",2831,теплота,теплота_NOUN,MENTAL,"0,0326695703","0,4558987916"
1,1,счастье,счастье_NOUN,610,жизнь,жизнь_NOUN,SPECIFIC,"0,5064044595","0,6176258326",444,радость,радость_NOUN,SIMIL ,"0,7315716147","0,8959345818",496,дети,ребенок_NOUN,SPECIFIC,"0,2831002772","0,4235354066",480,любовь,любовь_NOUN,SPECIFIC/ MENTAL,"0,6368119717","0,6809610128",1097,успех,успех_NOUN,SPECIFIC,"0,3661504686","0,7474501729"
1,1,жизнь,жизнь_NOUN,541,впереди,впереди_ADV,PRED_DIR,"0,01442179829","0,1813758463",1039,идет,идти_VERB,PRED_DIR,"0,0738125965","0,1574758589",2283,свет,свет_NOUN,MENTAL ,"0,3232293129","0,6826053262",719,радость,радость_NOUN, MENTAL,"0,3878924847","0,5988889933",1517,получится,получиться_VERB,INDIV,"0,07826501876","0,1562189609"
1,1,смысл,смысл_NOUN,608,жизни,жизнь_NOUN,OBJ_DIR,"0,3462376595","0,4024913609",811,правды,правда_NOUN,OBJ_DIR,"0,4100392163","0,593316853",1582,TRUE,NA,SIMIL,NA,"0,437813282",2463,высокий,высокий_ADJ,CHAR_DIR,"0,1159647852","0,2022386193",551,всего,все_PRON,OBJ_DIR,NA,"0,323161751"
1,1,Изображение 55,NA,664,ребенок,ребенок_NOUN,SIMIL,NA,NA,506,счастье,счастье_NOUN,MENTAL,NA,NA,839,радость,радость_NOUN,MENTAL,NA,NA,8291,фрукты,фрукт_NOUN,FRAME,NA,NA,3172,улыбка,улыбка_NOUN,FRAME,NA,NA
1,1,учиться,учиться_VERB,4303,трудно,трудный_ADJ,ADC,"-0,03410912678","0,2850106359",1778,хорошо,хороший_ADJ,ADC,"0,1172610521","0,2476127297",2131,хотеть,хотеть_VERB,ADC,"0,01913595945","0,3695919514",5434,утром,утро_NOUN,FRAME/ADC,"-0,03874284029","0,1585748494",6241,работать,работать_VERB,CAUSE/SIML,"0,5645803809","0,5952336788"
1,1,хотеть,хотеть_VERB,592,жить,жить_VERB,SPECIFIC/ADC,"0,08489684016","0,4150620699",441,мечтать,мечтать_VERB,SIMIL,"0,5081954598","0,6895011067",462,летать,летать_VERB,SPECIFIC/ADC,"0,0006778565003","0,2803989053",2826,увидеть мир,видеть_мир_VERB_NOUN,SPECIFIC/ADC,NA,"0,1831904352",5126,думать,думать_VERB,SPECIFIC/ADC,"0,6309913397","0,441005975"
1,1,родной,родной_ADJ,325,человек,человек_NOUN,CHAR_DIR,"0,1263587773","0,2813570499",573,дом,дом_NOUN,CHAR_DIR,"0,1449138075","0,3786135912",657,место,место_NOUN,CHAR_IND,"0,02264631167","0,3550678492",3171,простор,простор_NOUN,CHAR_DIR,"0,1856254786","0,3391303122",3114,близкий,близкий_ADJ,SIMIL,"0,2288207114","0,8083205819"
1,1,Изображение 59,NA,1043,помощь,помощь_NOUN,SIMIL,NA,NA,416,друзья,друг_NOUN,FRAME/FUNC/SPECIFIC,NA,NA,414,восхождение,восхождение_NOUN,FRAME,NA,NA,471,победа,победа_NOUN,CAUSE,NA,NA,464,цель,цель_NOUN,FRAME,NA,NA
1,1,простой,простой_ADJ,451,сложный,сложный_ADJ,ANT,"0,7116434574","0,2328190953",6449,легкий,легкий_ADJ,SIMIL,"0,550532043","0,8012599945",1053,быстро,быстро_ADV,INDIV,"0,3556674421","0,3840093911",1353,глупый,глупый_ADJ,SPECIFIC,"0,4010429382","0,3755455613",5860,делать,делать_VERB,INDIV,"0,4437928498","0,3475778699"
1,1,связь,связь_NOUN,622,ментальная,ментальный_ADJ,CHAR_DIR,"0,1853888035","0,3391234577",601,духовная,духовный_ADJ,CHAR_DIR,"0,1619740427","0,2089674622",470,близкая,близкий_ADJ,CHAR_DIR,"0,1636539549","0,5620761514",456,тесная,тесный_ADJ,CHAR_DIR,"0,1672714353","0,3344421089",715,нить,нить_NOUN,SIMIL,"0,2062657177","0,6581738591"
1,1,добро,добро_NOUN,525,вернется,вернуться_VERB,PRECED / PRED_DIR,"0,02416268364","0,4845107794",334,счастье,счастье_NOUN,MENTAL,"0,5177687407","0,7887352705",635,радость,радость_NOUN,MENTAL,"0,4555417001","0,8326259255",453,благородство,благородство_NOUN,MENTAL,"0,3782604933","0,5928740501",954,душа,душа_NOUN,MENTAL,"0,4313881397","0,7429835796"
1,1,Россия,россия_PROPN,493,необъятная,необъятный_ADJ,CHAR_DIR,"0,135571301","0,09236229211",747,великая,великий_ADJ,CHAR_DIR,"0,07458205521","0,1785129756",343,могучая,могучий_ADJ,CHAR_DIR,"0,05051611364","0,1216601431",2108,история,история_NOUN,FRAME,"0,1535028219","0,2623040974",1176,вперёд,вперед_ADV,PRECED,"-0,003612818429","0,1846125722"
1,1,Изображение 64,NA,599,глаз,глаз_NOUN,SIMIL,NA,NA,1631,зрение,зрение_NOUN,SIMIL/FRAME,NA,NA,3597,взгляд,взгляд_NOUN,SIMIL,NA,NA,577,глубоко,глубоко_ADV,MENTAL,NA,NA,2392,душа,душа_NOUN,MENTAL,NA,NA
1,1,друг,друг_NOUN,384,враг,враг_NOUN,ANT,"0,3946225345","0,6617910266",887,близкий,близкий_ADJ,CHAR_DIR,"0,481128484","0,4591203928",1159,человек,человек_NOUN,HYP,"0,2348638475","0,782551229",7744,важный,важный_ADJ,CHAR_DIR,"0,1114720479","0,2571190298",6958,вера,вера_NOUN,MENTAL,"0,2387331128","0,5759090781"
1,1,бог,бог_NOUN,992,есть,быть_VERB,PRED_DIR,"0,2499994487","0,4958464801",1130,светлый,светлый_ADJ,CHAR_DIR,"0,2321378142","0,3455149829",381,высоко,высоко_ADV,PRED_DIR/ADC,"0,160048753","0,2773228586",1314,вера,вера_NOUN,FRAME,"0,4484897554","0,6844059825",1991,душа,душа_NOUN,MENTAL,"0,3921669424","0,7839569449"
1,1,обман,обман_NOUN,457,глупый,глупый_ADJ,CAUSE,"0,3799231052","0,3913870156",610,вскроется,вскрыться_VERB,PRED_DIR,"0,1156471074","0,412068516",1169,разъедает,разъедать_VERB,PRED_DIR,"0,1234111413","0,4947137237",872,глупость,глупость_NOUN,MENTAL,"0,4477679431","0,7195880413",4600,плохо,плохой_ADJ,MENTAL,"0,2390435487","0,3909013271"
1,1,Изображение 68,NA,1673,дети,ребенок_NOUN,SIMIL,NA,NA,637,труд,труд_NOUN,SIMIL,NA,NA,1244,сажать,сажать_VERB,FRAME,NA,NA,356,выращивать,выращивать_VERB,FRAME,NA,NA,939,помощь,помощь_NOUN,MENTAL,NA,NA
